0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
146.0,6.0,0.0,0.0,0.0,0.0,11.7,11.4,11.4,12.4,11.2,12.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,10.0,10.0,9.0,9.1,8.0,8.1,8.0,7.0,7.0,6.0,6.1,6.1,6.1,0.0,4.5,4.5,4.5,4.2,4.5,4.2,4.2,4.2,3.6,3.6,4.1,4.1,4.0,4.0,4.1,5.4,5.4,5.4,5.8,5.8,7.2,6.4,6.4,7.8,8.5,8.5,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,9.1,9.2,9.2,10.2,10.4,9.8,9.8,9.4,8.9,9.4,8.9,8.9,8.6,8.6,7.8,8.1,7.2,6.4,6.4,6.4,6.4,5.0,5.0,5.0,4.5,4.5,0.0,3.2,4.1,4.0,3.0,3.0,3.0,3.2,2.2,2.2,2.2,2.2,2.2,2.2,3.2,3.0,3.0,4.1,4.1,4.5,4.5,5.4,5.4,6.3,6.7,6.7,7.2,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,9.2,10.0,10.0,10.0,9.4,9.8,9.8,9.5,9.5,8.5,9.5,8.5,8.5,8.5,7.3,8.2,7.3,6.3,6.3,6.3,5.4,5.4,4.5,5.0,5.0,4.5,0.0,4.2,3.6,3.6,3.6,3.6,3.2,3.2,3.0,4.0,3.0,3.2,3.2,4.5,3.6,3.6,5.0,5.0,5.0,6.4,5.0,6.4,6.7,7.2,7.6,7.6,7.6,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,9.5,8.9,8.9,9.8,9.4,9.4,9.4,9.2,8.6,7.8,9.2,9.2,8.5,7.8,7.1,7.8,7.1,6.4,5.7,5.7,5.7,4.2,4.2,4.2,3.6,4.5,0.0,3.2,3.0,3.0,3.0,3.0,3.2,2.2,2.2,2.8,2.8,2.8,3.6,3.2,3.2,4.1,5.0,5.0,5.0,6.0,5.1,7.1,6.3,7.1,7.3,8.2,7.3,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,11.4,11.2,11.4,12.2,12.0,12.0,11.0,11.0,11.0,10.0,11.0,10.0,10.0,10.0,9.1,9.1,8.1,7.1,7.1,7.1,7.1,7.0,6.0,6.0,6.1,5.1,0.0,5.4,5.1,4.5,4.5,4.5,5.0,4.2,4.2,3.6,3.6,4.1,4.1,4.1,4.0,4.1,5.1,5.4,5.4,6.3,5.8,6.7,6.7,7.2,8.6,8.6,8.6,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,10.0,11.4,11.4,12.2,11.3,11.3,11.3,11.4,10.6,10.8,11.4,11.4,10.8,10.8,11.2,11.4,10.8,9.4,10.3,9.4,9.4,9.4,8.1,9.4,8.6,8.6,0.0,7.8,7.8,8.5,7.8,7.1,7.8,7.8,7.8,7.2,7.2,7.2,6.4,6.7,6.7,6.3,6.3,6.3,6.1,6.3,5.1,6.1,5.1,5.0,6.1,6.1,5.1,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,9.8,10.8,10.4,11.7,11.4,11.2,11.2,10.0,11.2,10.0,12.0,11.0,11.0,11.0,10.0,11.0,10.0,9.1,9.1,9.1,9.1,8.1,9.1,9.0,9.0,9.0,0.0,8.1,7.1,8.1,7.1,8.1,7.3,7.1,7.1,6.3,6.1,7.3,6.3,6.3,6.3,5.8,5.8,5.8,5.8,5.8,5.0,5.0,4.2,5.0,5.8,5.0,5.4,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,10.0,10.0,11.0,11.0,11.2,11.2,11.4,10.8,10.8,10.8,11.7,10.4,11.2,10.3,10.3,10.8,10.3,9.4,9.4,9.4,8.6,8.1,8.1,8.9,8.5,8.5,0.0,7.3,7.3,8.2,7.1,7.3,7.3,7.3,7.1,6.1,6.1,7.0,6.1,6.0,6.1,6.1,6.3,6.1,5.4,5.8,5.4,5.8,5.8,5.8,6.4,5.7,6.4,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,8.6,8.1,8.9,9.8,8.5,8.5,9.5,9.2,8.5,8.2,9.5,9.2,9.2,9.2,8.1,9.2,8.1,8.1,8.1,8.1,7.1,7.1,7.1,7.1,7.3,7.3,0.0,6.1,6.3,6.3,5.4,6.3,6.3,6.3,5.4,5.4,5.4,5.8,5.4,4.5,5.0,5.0,5.0,4.2,4.2,4.2,3.6,4.2,3.6,3.2,4.1,4.1,4.0,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,9.2,8.5,8.5,10.6,9.2,10.0,9.4,8.9,8.9,8.9,9.8,8.9,9.8,8.9,9.5,8.9,8.5,7.3,8.5,8.5,7.3,7.6,7.3,7.6,7.6,7.6,0.0,6.7,6.7,8.1,6.4,6.7,7.2,7.2,5.8,5.8,5.8,6.4,6.4,5.7,5.7,5.7,5.7,5.0,5.0,5.0,4.5,5.0,4.5,5.4,5.1,5.1,5.1,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,10.8,10.8,10.8,11.4,10.6,11.3,11.3,11.4,10.6,10.0,12.0,10.6,10.6,10.6,9.4,10.8,9.4,9.4,8.6,8.6,8.1,8.6,8.1,7.8,8.5,7.8,0.0,7.8,7.1,7.8,6.4,6.4,7.1,6.4,6.4,5.8,5.8,6.7,5.8,6.3,5.4,6.3,6.1,6.1,6.1,6.0,5.0,6.0,6.1,6.1,6.3,6.3,6.3,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,29.2,29.1,29.1,30.1,30.0,31.0,30.1,30.1,29.2,28.3,30.4,28.4,28.6,27.7,26.7,26.5,25.7,23.8,24.5,23.8,22.6,22.6,20.4,22.4,20.2,21.2,0.0,19.1,19.0,19.0,17.0,18.0,18.0,17.1,17.1,15.3,16.3,16.5,14.6,13.9,14.9,14.3,14.8,13.9,13.6,13.5,13.5,13.5,12.8,13.6,13.9,13.4,13.9,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,8.6,9.4,9.4,9.4,9.8,9.5,9.5,9.2,9.2,8.2,9.5,9.5,9.2,9.2,9.1,9.2,8.1,7.1,8.1,8.1,7.0,7.1,7.0,7.1,7.3,6.3,0.0,6.3,6.3,6.3,5.4,6.3,5.4,5.4,4.5,4.5,4.5,4.2,4.5,4.2,4.2,4.2,3.6,4.5,3.6,3.2,3.2,4.1,4.1,4.0,4.1,4.1,4.1,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,8.1,8.1,7.2,8.9,7.8,7.8,7.8,8.5,7.8,7.1,8.5,7.8,7.8,7.8,7.2,7.8,7.2,6.4,6.4,6.4,5.8,6.4,5.8,6.4,6.4,6.4,0.0,5.7,5.7,5.7,5.0,5.7,5.7,5.0,5.0,4.5,3.6,4.5,4.5,4.5,4.1,4.5,5.1,5.1,4.0,5.0,5.0,5.0,4.1,4.0,5.1,5.1,6.3,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,11.7,11.7,11.7,12.2,11.4,11.3,11.3,10.6,10.6,11.4,11.3,11.3,11.4,11.4,10.8,10.6,10.0,9.4,9.4,9.4,9.4,8.6,8.1,9.2,9.2,8.5,0.0,7.1,7.1,7.8,6.4,7.1,7.1,7.1,6.4,5.8,5.8,6.3,5.8,5.4,5.4,5.4,5.1,6.1,5.1,5.0,5.0,5.0,5.1,5.1,5.4,4.5,4.5,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,12.2,12.4,12.4,13.6,12.4,13.0,12.1,11.7,11.2,11.2,12.5,11.7,11.7,11.7,10.8,11.7,10.8,9.4,9.4,10.3,9.4,8.9,8.6,10.3,9.8,8.9,0.0,7.6,8.2,8.2,7.3,8.5,8.2,8.2,7.3,7.1,7.1,7.0,7.1,6.0,6.0,6.0,6.1,6.1,6.1,6.3,5.4,6.3,6.7,5.8,6.4,5.8,6.4,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,12.4,12.4,12.4,13.2,13.0,13.0,13.0,13.0,12.0,12.0,13.0,12.0,12.0,12.0,11.2,12.0,11.0,10.0,10.2,10.0,10.0,9.1,10.0,10.0,9.0,9.0,0.0,9.1,9.1,8.1,8.1,8.1,8.1,7.3,7.1,7.1,6.3,7.3,6.3,6.3,5.8,5.8,5.8,5.7,5.0,5.8,4.2,5.7,5.0,5.0,5.4,5.4,5.4,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,6.3,28.8,21.0,18.0,25.0,23.0,21.1,20.0,20.0,21.0,19.1,19.0,19.0,19.1,12.0,15.5,14.9,15.5,16.1,13.6,15.1,16.8,16.0,15.2,14.3,13.9,0.0,13.0,13.4,13.0,12.2,12.8,13.5,12.0,11.3,10.6,10.6,10.8,10.8,10.3,9.8,9.5,9.2,10.2,10.0,10.0,9.0,9.1,9.2,9.5,9.8,9.4,9.4,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,12.0,13.0,13.0,14.0,13.0,13.0,13.0,12.2,12.2,12.2,13.0,13.0,13.2,13.2,12.4,12.2,12.4,10.4,11.4,10.4,10.4,9.5,9.2,10.2,10.0,9.1,0.0,8.0,8.0,9.0,7.1,7.0,7.0,7.0,6.0,5.1,5.1,5.4,5.1,4.5,4.5,3.2,3.6,3.6,2.8,2.2,2.2,2.2,2.0,2.0,2.2,2.8,2.8,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,12.1,13.0,13.0,13.9,13.0,13.0,13.0,13.0,13.0,12.2,13.9,13.0,13.6,12.8,12.0,12.8,11.4,11.4,10.6,11.4,10.6,10.0,9.9,10.0,10.0,9.4,0.0,8.6,8.1,8.5,7.6,7.6,6.7,6.7,6.7,5.4,5.4,6.1,5.4,5.1,4.0,4.0,4.0,4.1,3.2,3.0,2.2,2.2,2.2,2.2,2.2,2.0,2.0,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,10.8,10.8,10.8,12.2,11.4,12.0,12.0,11.3,11.3,9.9,12.0,11.3,11.3,10.6,10.0,11.3,10.6,9.2,10.0,9.2,8.6,7.8,7.8,8.5,8.5,7.8,0.0,7.2,7.2,7.2,5.8,7.2,5.8,5.8,5.4,5.4,4.5,5.1,4.1,4.1,4.0,4.0,4.1,3.2,3.2,2.8,2.8,2.8,2.2,3.2,3.2,3.0,3.0,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,10.3,10.3,10.3,11.2,10.8,10.8,10.6,10.6,10.6,10.0,11.4,10.6,10.6,10.6,9.9,10.6,9.9,9.2,9.9,8.5,8.5,8.5,7.8,8.5,7.8,7.1,0.0,6.4,5.8,6.7,4.5,5.8,5.4,5.4,4.5,4.1,3.6,4.1,3.2,3.0,3.0,2.0,2.2,2.2,2.8,1.4,1.4,2.2,2.2,3.2,3.0,3.0,3.2,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,6.4,6.4,6.4,6.4,7.2,7.2,7.2,7.6,7.2,6.7,7.2,7.2,6.7,6.7,6.7,7.2,6.7,6.3,5.4,5.4,5.4,4.5,5.4,4.5,5.0,5.0,0.0,4.2,3.6,3.6,2.8,2.8,2.8,2.8,2.2,2.2,2.2,2.2,1.4,1.0,1.0,0.0,0.0,1.0,1.4,2.2,1.4,2.2,2.8,2.8,3.6,4.2,3.6,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,6.1,6.1,6.1,7.1,6.1,7.3,7.3,6.3,7.3,6.3,7.3,7.3,7.3,7.3,6.3,7.3,6.3,5.4,6.3,5.4,5.4,5.1,4.5,5.1,5.1,4.1,0.0,4.0,4.0,4.0,3.0,3.2,3.2,3.2,2.2,2.2,2.0,2.2,1.4,1.4,1.4,1.4,1.0,1.4,1.4,1.4,2.2,2.2,3.2,3.2,4.1,4.1,4.0,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,7.1,7.8,7.1,8.5,7.8,7.8,7.8,8.6,7.8,7.8,9.2,7.8,8.6,7.8,8.1,8.6,8.6,7.2,7.2,7.2,5.8,5.8,5.8,6.4,5.7,6.4,0.0,5.0,5.0,5.0,4.2,4.2,3.6,3.6,3.6,3.6,3.6,3.2,2.2,2.2,2.2,2.2,1.0,1.0,0.0,0.0,0.0,0.0,1.4,2.2,2.8,2.2,3.2,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,5.8,6.4,5.8,6.7,6.7,7.2,6.7,6.7,6.7,6.3,8.1,6.7,7.3,6.7,6.3,6.7,6.3,6.3,6.3,5.4,5.1,5.4,5.1,5.4,4.5,4.5,0.0,3.6,3.6,3.6,2.8,3.6,2.8,2.8,2.2,2.2,1.4,1.4,1.4,1.0,1.0,0.0,0.0,1.0,1.0,2.2,1.4,2.2,2.8,3.6,4.2,4.2,4.2,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,7.6,7.6,7.6,7.6,7.6,8.1,8.1,8.6,8.1,7.2,8.6,8.6,8.6,8.6,7.8,8.6,7.8,7.8,6.4,6.4,6.4,5.8,5.7,5.8,5.8,5.8,0.0,5.0,4.5,4.5,4.5,4.1,4.5,4.1,3.2,3.2,3.2,3.2,2.2,2.2,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.2,3.2,3.0,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,5.8,6.7,7.2,7.2,7.2,6.7,7.3,6.3,6.3,6.3,7.6,7.6,7.6,7.6,7.3,7.3,6.3,6.1,5.4,6.3,5.1,5.4,5.1,5.4,5.4,4.5,0.0,3.6,3.6,3.6,3.6,3.6,2.8,2.8,2.8,2.8,2.2,2.2,2.2,2.0,1.0,1.0,1.0,1.4,1.4,2.2,1.0,2.0,3.0,3.0,3.2,3.2,4.5,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,6.3,6.3,6.3,7.6,7.3,7.3,7.1,7.1,7.1,6.1,7.1,7.1,7.1,7.1,7.1,7.1,6.0,6.0,6.1,6.0,5.0,5.1,5.0,5.1,5.1,4.1,0.0,4.1,3.6,4.5,3.6,3.6,3.6,3.6,2.8,2.8,2.8,2.2,1.4,2.0,1.0,1.0,1.0,1.0,0.0,2.2,1.0,2.0,3.0,3.0,3.2,4.1,4.1,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,5.8,6.4,7.2,7.2,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.8,7.1,7.2,6.4,6.4,5.8,6.4,6.4,5.8,5.7,5.0,5.7,5.0,4.2,0.0,3.6,3.6,4.5,3.2,3.6,3.2,3.2,3.2,3.2,2.0,2.0,2.0,2.0,1.4,1.4,1.4,1.4,2.0,2.2,2.0,3.0,3.0,3.2,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,30.1,32.3,32.6,33.5,33.8,35.5,35.8,36.7,34.4,34.4,37.2,34.9,35.3,34.0,34.0,33.1,32.2,30.4,30.4,29.1,27.3,25.5,25.5,24.7,23.1,23.1,0.0,19.9,19.4,19.2,17.1,16.1,15.1,14.0,14.0,12.0,12.0,10.0,8.0,7.0,5.4,2.8,1.4,3.6,3.6,8.6,6.3,10.4,13.0,13.0,17.3,20.0,20.1,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,29.1,30.4,30.1,29.4,29.5,33.1,34.9,34.4,33.1,33.1,34.9,32.6,33.6,31.4,31.1,30.4,29.2,28.3,28.3,27.8,24.2,23.7,22.0,23.3,20.6,19.7,0.0,18.0,17.5,16.3,15.3,15.1,15.1,13.0,12.0,10.0,10.0,9.1,7.1,5.4,3.6,2.8,3.0,3.6,5.0,6.7,8.1,10.8,13.0,14.9,17.7,18.7,21.6,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,26.1,28.3,28.3,30.4,29.4,32.0,30.7,30.7,31.0,29.7,32.3,30.4,30.7,28.5,28.2,27.5,26.9,24.4,25.6,24.2,22.8,21.5,19.9,20.4,19.2,19.4,0.0,17.3,16.0,16.0,14.0,15.0,14.0,12.0,12.0,10.0,10.2,9.5,7.3,5.8,5.8,3.6,3.2,2.2,3.6,5.8,5.8,8.5,10.4,11.4,14.1,16.1,18.1,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,26.6,29.7,28.8,30.1,29.2,32.2,31.3,31.4,30.0,30.0,32.2,30.0,31.1,29.2,28.8,26.9,26.9,25.2,25.2,23.9,23.0,22.0,19.7,21.0,19.7,19.7,0.0,17.1,15.5,15.5,14.3,14.3,13.2,12.2,12.2,10.0,9.1,9.0,7.0,6.1,4.1,3.2,2.2,2.0,2.8,5.7,5.8,8.1,9.8,11.7,14.6,15.5,17.7,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,26.9,29.1,28.4,31.2,30.0,33.0,31.1,31.4,30.9,31.1,33.0,30.2,30.5,29.7,28.7,27.8,27.8,25.1,25.6,24.2,23.3,21.1,20.8,20.6,19.8,19.8,0.0,17.0,16.3,16.3,14.2,14.2,13.6,12.2,10.8,9.4,9.4,8.5,6.3,5.1,3.2,2.0,1.4,3.0,3.6,6.7,6.4,9.2,10.6,12.8,15.8,16.6,18.9,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,30.6,32.8,33.7,34.9,34.2,36.7,35.7,35.5,34.8,34.5,36.8,33.6,34.0,32.7,32.2,32.0,30.5,29.5,29.5,26.9,26.0,24.4,23.4,24.0,21.8,21.6,0.0,19.4,18.1,17.0,16.0,16.0,15.0,14.0,13.0,11.2,10.0,9.2,8.2,5.4,5.0,3.6,3.0,3.6,5.7,8.1,8.5,10.4,12.2,14.3,17.1,18.1,21.1,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,25.6,27.8,26.9,30.0,28.0,31.4,30.6,31.1,29.7,29.7,31.2,30.5,30.4,28.3,29.0,27.6,27.6,24.8,26.2,24.8,24.1,21.9,19.8,22.0,20.0,20.0,0.0,17.2,16.6,16.6,13.4,14.3,13.4,12.1,10.8,9.5,9.2,8.1,7.1,5.1,4.1,3.6,3.6,3.0,5.1,5.4,7.2,9.2,10.6,12.7,14.9,15.6,18.6,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,26.4,28.2,28.2,30.9,29.5,32.0,31.6,31.0,31.0,29.8,32.3,30.1,30.8,28.9,28.6,27.7,27.5,24.5,25.7,24.5,23.5,21.6,20.6,22.1,19.3,19.3,0.0,17.5,17.0,16.1,14.4,14.4,13.6,12.2,12.0,9.9,9.9,9.2,7.2,6.3,6.3,5.0,4.5,5.0,5.0,6.1,7.1,9.0,10.0,12.2,14.3,15.5,17.7,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,31.1,33.0,33.0,34.4,34.2,36.2,36.1,35.4,34.7,34.7,36.8,33.9,34.0,32.6,31.9,31.8,30.5,28.3,29.1,26.9,25.5,24.0,23.3,24.1,22.0,20.6,0.0,19.2,18.0,17.5,16.1,15.3,14.8,13.4,12.5,10.8,9.5,8.2,7.3,6.0,4.1,2.2,3.2,4.1,4.5,7.2,7.8,11.3,12.0,15.0,17.2,19.4,20.8,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,8.2,8.5,8.2,9.5,8.5,8.9,8.9,8.1,8.9,8.1,8.9,8.9,8.1,8.1,8.1,8.1,8.1,7.2,7.2,6.7,5.8,5.8,5.8,5.4,5.4,5.4,0.0,5.1,5.1,5.1,4.0,4.1,4.0,4.0,3.0,3.0,3.0,3.2,3.2,2.2,2.2,1.4,1.4,2.2,2.0,2.0,2.2,2.0,2.2,2.2,2.8,2.8,2.8,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,8.1,8.1,8.9,8.9,8.5,8.5,9.5,8.2,8.2,8.2,8.2,8.5,8.1,8.1,8.1,8.2,7.3,7.1,7.1,6.1,6.1,6.1,5.1,6.3,5.4,5.4,0.0,4.5,4.5,5.0,4.2,5.0,5.0,4.5,3.6,4.2,4.2,3.6,2.8,2.8,2.2,2.2,2.2,2.2,2.0,2.2,2.2,2.2,2.2,2.2,3.2,3.2,3.2,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,8.1,9.1,9.1,9.0,9.0,9.1,9.1,9.1,9.1,8.1,9.1,9.1,8.2,8.2,8.2,9.1,8.1,7.3,7.3,7.3,6.3,6.3,6.1,6.1,6.0,6.0,0.0,6.0,5.1,5.1,5.1,5.0,5.1,5.1,4.1,4.1,4.1,4.5,4.1,3.6,3.2,3.2,2.8,2.2,2.2,2.2,1.4,2.2,2.0,2.0,2.2,1.4,2.2,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,7.6,7.6,7.6,8.1,8.1,8.1,8.6,7.8,7.2,6.4,7.8,7.2,7.8,7.1,6.4,7.1,7.1,5.7,6.4,5.7,5.7,5.0,4.2,5.7,5.0,4.5,0.0,4.5,4.5,4.1,3.2,4.1,3.2,4.1,3.2,3.0,3.0,3.0,3.0,2.0,2.2,2.2,2.2,2.2,1.4,2.2,2.2,2.2,3.2,3.0,3.0,3.0,3.2,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,8.5,9.2,9.2,10.0,9.4,9.4,8.9,8.9,8.9,8.9,9.4,8.9,8.9,8.5,8.5,8.9,7.6,6.7,7.3,7.6,6.3,6.3,6.3,6.7,5.8,5.8,0.0,5.0,5.0,5.7,5.0,5.0,5.0,4.2,4.2,4.2,4.2,4.5,3.6,3.6,3.6,3.2,3.2,3.2,3.2,3.2,2.0,3.0,2.0,2.2,2.8,2.8,2.8,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,8.1,8.9,8.9,8.9,9.5,9.5,9.5,8.2,8.2,9.2,9.5,8.5,9.2,8.2,8.1,8.2,7.3,7.1,7.1,7.1,7.1,6.3,6.1,6.3,6.3,5.4,0.0,5.4,5.8,5.8,5.0,5.0,5.0,5.0,5.0,4.2,4.2,4.2,4.2,3.6,3.6,3.2,3.2,3.2,3.2,3.2,2.0,3.0,2.0,2.2,2.2,2.8,2.8,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,10.0,11.0,11.0,12.0,11.2,11.2,10.4,10.4,10.4,10.4,10.4,10.2,10.4,10.4,9.8,10.4,9.8,8.5,8.5,8.5,7.6,7.6,6.7,7.3,7.1,6.1,0.0,5.1,6.0,6.0,5.0,6.0,5.1,5.1,4.0,4.1,4.1,4.5,4.1,4.5,4.5,3.6,3.6,3.6,2.8,3.2,2.2,3.2,3.2,3.2,4.0,3.2,3.2,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,12.6,14.6,13.9,14.9,13.0,14.3,13.0,13.4,12.1,11.7,13.4,12.5,11.7,11.7,11.7,11.2,10.3,8.9,8.9,8.9,8.1,7.6,6.7,6.7,7.3,6.1,0.0,5.0,5.0,5.0,4.1,5.0,4.1,4.1,3.2,2.2,2.2,2.2,2.2,1.4,1.4,1.0,1.0,1.4,1.0,2.2,2.0,3.0,3.0,3.2,4.1,5.1,5.1,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,14.3,14.3,14.3,15.3,15.1,14.1,14.0,14.0,13.0,13.0,14.0,13.0,13.0,12.0,11.0,12.0,11.0,10.0,9.0,9.0,8.1,8.1,8.1,8.1,7.3,7.6,0.0,5.8,5.8,5.8,5.0,5.8,5.0,5.0,4.2,4.2,3.6,3.6,3.6,2.2,2.2,2.0,2.0,1.0,1.4,1.4,1.4,2.0,2.0,3.0,3.2,3.2,3.2,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,37.9,38.6,38.3,37.1,39.1,39.0,37.0,36.1,34.1,33.1,35.1,31.1,31.1,28.2,26.3,26.2,24.2,22.2,21.1,20.1,18.0,16.0,15.0,15.1,13.3,12.4,0.0,10.8,10.8,10.8,9.2,8.5,8.6,8.1,7.6,6.3,7.1,7.0,6.1,6.7,7.8,8.5,9.4,10.3,12.1,13.0,13.6,15.3,16.1,18.1,21.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,11.2,12.1,10.8,12.1,11.4,11.2,10.0,10.0,9.0,9.1,9.1,9.0,8.0,8.0,7.0,7.0,7.0,6.0,6.1,6.1,6.1,6.1,5.1,6.3,6.3,5.4,0.0,5.8,5.8,5.8,5.0,5.8,6.4,5.7,6.4,5.7,5.0,5.0,6.4,5.8,5.4,5.4,6.3,6.3,6.3,7.3,6.1,7.3,7.1,8.1,8.1,8.1,8.0,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,8.5,9.5,8.5,8.2,8.1,8.2,8.1,8.0,7.0,7.0,8.1,7.1,7.0,7.0,6.1,7.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.1,6.1,0.0,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.4,5.4,4.5,5.0,4.5,5.0,5.0,5.0,5.8,5.0,5.7,5.7,5.7,6.4,6.4,6.4,6.4,6.4,7.2,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,10.8,10.8,10.4,9.8,10.3,10.0,9.2,9.2,9.2,9.2,9.2,9.2,9.2,8.5,8.6,8.5,7.8,7.1,7.8,7.1,7.1,7.1,6.4,7.1,7.8,6.4,0.0,6.4,6.4,7.2,5.8,6.4,7.2,6.7,5.8,5.4,5.4,6.3,6.3,6.3,6.1,6.1,6.1,6.0,6.0,7.0,6.0,7.0,7.0,7.0,7.1,7.3,7.3,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,10.0,10.6,10.6,11.3,11.4,10.0,10.8,9.4,10.3,9.8,10.3,10.3,9.8,9.8,8.5,8.9,8.1,7.6,7.6,7.6,7.6,7.6,7.6,8.1,7.2,7.2,0.0,7.2,7.2,7.8,7.1,7.2,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,5.8,6.7,6.7,6.7,6.3,6.7,6.3,7.3,6.3,7.3,7.0,8.1,8.1,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,6.0,6.1,6.1,6.1,6.1,6.3,6.3,5.4,5.8,5.8,5.8,5.0,5.0,5.0,5.0,5.0,3.6,4.2,5.0,5.0,4.5,4.5,3.6,5.0,4.5,4.5,0.0,4.5,4.1,4.5,4.1,5.4,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.0,5.0,5.0,5.0,5.0,5.1,4.1,5.0,5.1,5.1,6.1,6.1,5.1,0.0,0.0,0.0,0.0,0.0
