type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,08:3A:F2:46:92:18,-68,11,1,7,1,1,1,0,0,0,0,-96,0,8,1,37510748,0,84,0,0,38.168096,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -9 3 -9 3 -10 3 -10 3 -11 2 -10 2 -10 2 -10 2 -10 1 -11 1 -11 1 -11 0 -11 0 -11 0 -11 0 -11 0 -10 0 -10 0 -10 0 -10 -1 -9 -1 -10 0 -9 -1 -9 0 -9 0 -9 0 0 0 -9 0 -8 0 -8 1 -8 1 -8 1 -8 1 -8 1 -7 1 -7 1 -7 1 -7 1 -7 1 -7 1 -7 1 -6 1 -6 1 -5 2 -5 1 -6 2 -5 2 -4 2 -4 2 -3 2 -3 2 -3 3 -3 3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-56,11,0,0,0,0,0,0,0,0,0,-96,0,8,1,37739318,0,84,0,0,38.212351,128,[84 -64 4 0 0 0 0 0 0 0 0 0 24 -18 25 -19 25 -17 25 -19 27 -19 29 -16 27 -15 27 -14 26 -13 26 -11 28 -13 26 -11 27 -11 25 -10 26 -10 25 -11 24 -9 22 -9 24 -9 23 -9 21 -8 20 -9 19 -8 20 -9 19 -10 19 -10 0 0 18 -10 16 -10 17 -11 15 -11 16 -11 15 -11 14 -11 14 -11 13 -11 13 -10 13 -11 12 -9 11 -10 10 -10 9 -10 9 -10 8 -9 7 -9 6 -8 5 -8 3 -8 1 -8 1 -8 0 -8 -1 -7 -3 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-65,11,1,5,1,1,1,0,0,0,0,-96,0,8,1,37741894,0,84,0,0,38.255771,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -12 -6 -12 -6 -13 -6 -12 -6 -12 -7 -11 -8 -11 -8 -11 -8 -11 -9 -11 -8 -11 -9 -10 -9 -10 -8 -10 -8 -10 -9 -9 -8 -9 -8 -8 -8 -9 -8 -8 -7 -8 -7 -8 -7 -8 -7 -8 -6 -8 -7 -8 -6 0 0 -8 -5 -8 -5 -8 -5 -8 -5 -8 -5 -8 -5 -8 -4 -8 -4 -7 -4 -7 -4 -7 -3 -7 -4 -7 -3 -6 -3 -6 -3 -6 -3 -5 -2 -5 -1 -6 -2 -5 -1 -4 0 -4 0 -4 0 -3 1 -3 1 -3 2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-64,11,1,5,1,1,1,0,0,0,0,-96,0,8,1,37747717,0,84,0,0,38.296928,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -10 9 -10 8 -11 8 -11 8 -11 8 -11 7 -11 7 -11 6 -11 7 -11 6 -11 6 -11 6 -11 6 -11 6 -11 5 -11 5 -11 5 -10 5 -10 5 -10 4 -10 4 -9 4 -9 4 -9 5 -9 4 -8 5 0 0 -8 5 -7 5 -7 5 -7 5 -7 5 -6 5 -6 5 -6 5 -6 5 -6 5 -5 5 -5 5 -5 5 -4 4 -4 4 -4 4 -3 4 -3 4 -3 3 -2 3 -2 3 -1 3 -1 3 0 3 0 2 1 3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-65,11,1,6,1,1,1,0,0,0,0,-96,0,8,1,37747986,0,84,0,0,38.332539,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -5 -13 -5 -13 -5 -12 -4 -13 -4 -13 -3 -14 -3 -13 -3 -13 -3 -13 -2 -12 -2 -13 -2 -13 -2 -13 -2 -12 -2 -12 -1 -12 -1 -12 -1 -12 -1 -11 -1 -11 -1 -11 -1 -11 -2 -10 -2 -10 -2 -10 -2 -10 0 0 -2 -9 -2 -8 -3 -9 -3 -9 -3 -8 -3 -8 -3 -8 -3 -7 -3 -8 -3 -7 -4 -7 -3 -7 -3 -6 -3 -6 -3 -6 -3 -5 -3 -5 -3 -4 -4 -4 -3 -3 -3 -3 -4 -3 -4 -2 -4 -1 -4 -1 -4 -1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-65,11,1,6,1,1,1,0,0,0,0,-96,0,8,1,37748255,0,84,0,0,38.374928,384,[84 -64 4 0 0 0 0 0 0 0 0 0 11 3 11 4 11 3 11 4 11 5 10 5 10 5 9 5 9 5 9 5 9 6 9 6 9 6 9 6 8 6 8 6 8 6 8 5 8 5 8 5 8 5 7 5 7 5 7 4 7 5 6 4 0 0 6 4 6 3 6 3 6 3 6 2 7 3 6 3 6 2 6 2 5 2 6 1 5 2 5 1 5 1 5 1 4 0 5 0 4 0 3 -1 4 -1 3 -1 3 -2 3 -1 2 -2 2 -2 2 -3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-66,11,1,6,1,1,1,0,0,0,0,-96,0,8,1,37748432,0,84,0,0,38.407502,384,[84 -64 4 0 0 0 0 0 0 0 0 0 9 -9 9 -9 10 -8 10 -8 10 -8 10 -9 10 -7 10 -7 10 -7 10 -7 10 -7 10 -7 11 -6 11 -6 10 -6 10 -6 10 -6 9 -5 9 -6 9 -5 9 -5 9 -5 8 -5 8 -5 8 -5 7 -6 0 0 7 -6 6 -6 7 -6 6 -5 7 -6 6 -6 5 -6 6 -6 5 -6 5 -5 4 -6 5 -5 4 -5 3 -5 3 -5 3 -5 3 -5 2 -5 1 -5 1 -4 1 -4 -1 -4 -1 -4 -1 -4 -2 -4 -2 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-65,11,1,6,1,1,1,0,0,0,0,-96,0,8,1,37748699,0,84,0,0,38.445119,384,[84 -64 4 0 0 0 0 0 0 0 0 0 2 13 2 13 1 12 1 13 0 12 0 13 0 12 -1 13 -1 13 -1 12 -1 13 -1 13 -1 12 -2 12 -2 11 -2 11 -3 11 -2 11 -2 11 -2 10 -2 10 -2 9 -2 9 -1 9 -1 9 -1 9 0 0 -1 8 -1 8 0 8 0 8 0 8 0 8 0 7 0 7 0 7 0 7 1 7 0 6 1 6 1 6 1 5 1 5 1 5 1 4 1 4 2 3 1 3 2 2 2 2 2 2 3 1 2 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-65,11,1,6,1,1,1,0,0,0,0,-96,0,8,1,37749012,0,84,0,0,38.480419,384,[84 -64 4 0 0 0 0 0 0 0 0 0 7 -12 7 -11 7 -11 7 -11 7 -10 8 -10 8 -11 8 -10 9 -10 8 -9 9 -9 9 -10 8 -9 8 -9 8 -8 8 -9 8 -8 8 -8 8 -8 7 -8 7 -8 7 -8 7 -7 6 -8 6 -7 6 -8 0 0 5 -7 5 -7 5 -8 5 -7 4 -7 4 -7 4 -7 4 -7 3 -7 3 -7 3 -7 3 -7 2 -7 2 -6 2 -6 1 -6 1 -5 1 -6 0 -5 0 -5 0 -4 -1 -4 -1 -4 -2 -4 -2 -3 -3 -3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-65,11,1,6,1,1,1,0,0,0,0,-96,0,8,1,37749626,0,84,0,0,38.517179,384,[84 -64 4 0 0 0 0 0 0 0 0 0 6 -12 7 -12 7 -11 8 -11 8 -10 8 -11 8 -10 8 -10 9 -10 8 -9 8 -10 9 -10 9 -9 8 -9 8 -9 8 -9 8 -8 8 -8 7 -8 7 -8 7 -8 7 -7 6 -7 6 -8 6 -8 6 -8 0 0 5 -7 5 -7 4 -7 4 -8 4 -7 4 -7 4 -7 3 -7 3 -7 3 -7 3 -7 3 -7 2 -7 2 -6 2 -6 1 -6 1 -6 1 -5 0 -5 0 -5 0 -4 -1 -4 -2 -4 -2 -4 -3 -4 -3 -3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-63,11,1,4,1,1,1,0,0,0,0,-96,0,8,1,37831401,0,84,0,0,38.554198,384,[84 -64 4 0 0 0 0 0 0 0 0 0 9 -7 9 -6 10 -6 10 -6 11 -6 10 -6 10 -6 10 -5 10 -5 11 -4 11 -4 10 -4 10 -4 11 -3 10 -3 10 -3 9 -3 9 -3 9 -3 9 -3 9 -3 9 -3 8 -3 8 -3 8 -3 8 -3 0 0 7 -3 7 -3 7 -4 6 -4 7 -4 7 -4 7 -4 6 -4 5 -4 5 -4 5 -4 5 -4 4 -4 4 -4 4 -4 3 -4 3 -4 2 -4 2 -4 1 -4 1 -4 1 -4 0 -4 0 -4 -1 -4 -1 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-57,11,0,0,0,0,0,0,0,0,0,-96,0,8,1,37863071,0,37,0,0,38.592096,128,[37 80 2 0 0 0 0 0 0 0 0 0 28 12 28 14 28 14 28 16 27 16 27 18 25 18 24 19 24 18 23 19 24 20 23 19 23 19 21 18 20 19 21 18 19 18 18 18 19 18 18 17 17 16 17 15 16 15 17 15 18 14 17 14 0 0 17 13 17 12 18 12 16 10 16 10 17 10 16 9 15 9 15 8 15 8 16 8 14 7 14 6 13 6 13 5 13 4 12 3 12 2 12 2 10 1 10 0 9 -2 9 -3 9 -4 8 -5 8 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-57,11,0,0,0,0,0,0,0,0,0,-96,0,8,1,37974404,0,84,0,0,38.629879,128,[84 -64 4 0 0 0 0 0 0 0 0 0 -6 28 -7 29 -7 29 -8 30 -9 29 -11 29 -11 29 -12 27 -12 27 -13 26 -13 28 -12 26 -13 26 -13 24 -13 24 -13 24 -12 23 -12 22 -12 22 -11 22 -11 20 -10 20 -10 19 -9 20 -7 19 -8 20 0 0 -6 18 -5 19 -4 19 -3 18 -4 18 -3 18 -2 18 -2 17 -1 16 -2 16 -1 17 -2 15 0 15 0 14 0 14 1 13 2 13 2 12 3 12 3 9 4 9 4 8 4 7 5 6 6 5 7 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-58,11,0,0,0,0,0,0,0,0,0,-96,0,8,1,38010708,0,84,0,0,38.669871,128,[84 -64 4 0 0 0 0 0 0 0 0 0 -4 -29 -4 -31 -2 -30 -3 -32 0 -30 1 -32 2 -30 3 -30 3 -29 4 -28 4 -30 4 -29 5 -28 5 -27 6 -26 4 -26 5 -25 5 -23 4 -24 5 -22 4 -21 3 -22 3 -20 2 -21 1 -21 2 -21 0 0 0 -19 -1 -19 -1 -20 -2 -18 -2 -19 -2 -19 -3 -18 -2 -17 -4 -16 -3 -17 -4 -17 -3 -15 -4 -15 -4 -15 -4 -14 -5 -14 -5 -12 -6 -12 -5 -11 -6 -10 -6 -9 -7 -9 -7 -8 -8 -7 -8 -6 -9 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-68,11,1,6,1,1,1,0,0,0,0,-96,0,8,1,38082977,0,84,0,0,38.710407,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -11 6 -11 6 -11 7 -12 7 -12 6 -13 6 -13 6 -13 6 -14 6 -13 6 -13 6 -14 6 -14 6 -13 6 -13 6 -13 6 -13 5 -12 5 -12 5 -12 5 -12 5 -11 5 -11 5 -10 5 -10 5 -10 5 0 0 -9 5 -9 6 -8 5 -7 5 -7 5 -6 5 -7 6 -6 5 -6 6 -5 5 -5 6 -5 5 -5 5 -4 6 -4 5 -5 5 -4 4 -4 4 -4 4 -4 3 -4 3 -4 3 -3 2 -3 2 -4 1 -3 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-67,11,1,4,1,1,1,0,0,0,0,-96,0,8,1,38123182,0,84,0,0,38.748295,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -5 -11 -6 -12 -5 -12 -6 -13 -6 -13 -6 -14 -6 -14 -7 -14 -6 -14 -5 -14 -6 -14 -6 -14 -6 -15 -5 -14 -5 -14 -6 -14 -5 -14 -4 -13 -4 -13 -4 -13 -4 -12 -4 -12 -4 -12 -5 -12 -5 -11 -5 -11 0 0 -5 -10 -5 -10 -5 -9 -5 -9 -6 -9 -5 -9 -5 -8 -6 -8 -6 -8 -6 -7 -6 -7 -6 -7 -5 -7 -6 -7 -5 -7 -5 -7 -5 -7 -5 -7 -5 -8 -5 -6 -4 -7 -4 -7 -4 -7 -4 -7 -3 -7 -3 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-69,11,1,6,1,1,1,0,0,0,0,-96,0,8,1,38124178,0,84,0,0,38.794058,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -11 -6 -11 -5 -12 -5 -12 -5 -12 -6 -13 -6 -13 -6 -13 -7 -13 -7 -13 -6 -13 -7 -13 -7 -13 -7 -13 -7 -12 -7 -13 -7 -12 -8 -12 -7 -12 -7 -11 -6 -11 -6 -11 -6 -11 -6 -11 -5 -10 -5 -10 -6 0 0 -10 -4 -10 -3 -9 -4 -9 -4 -9 -3 -9 -3 -9 -2 -9 -3 -9 -2 -9 -2 -9 -2 -9 -2 -9 -2 -7 -2 -8 -2 -8 -2 -8 -2 -8 -2 -8 -2 -7 -2 -8 -2 -7 -2 -7 -3 -7 -3 -7 -4 -6 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-69,11,1,6,1,1,1,0,0,0,0,-96,0,8,1,38158931,0,84,0,0,38.837082,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -1 -9 -2 -9 -1 -9 -2 -10 -2 -10 -1 -11 -1 -11 -1 -11 -1 -12 -1 -12 -1 -12 -1 -12 -1 -12 -1 -13 -1 -12 -1 -12 0 -12 0 -12 0 -12 1 -11 0 -11 0 -11 0 -11 0 -11 -1 -11 0 -11 0 0 -1 -10 -1 -10 -1 -10 -2 -9 -1 -9 -2 -9 -2 -9 -2 -9 -2 -9 -2 -8 -3 -9 -2 -9 -2 -9 -3 -9 -3 -9 -3 -9 -3 -9 -3 -9 -3 -10 -3 -9 -3 -9 -3 -9 -2 -9 -2 -10 -3 -9 -2 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-63,11,0,0,0,0,0,0,0,0,0,-96,0,8,1,38238368,0,84,0,0,38.878891,128,[84 -64 4 0 0 0 0 0 0 0 0 0 3 2 3 -11 0 -7 17 -11 6 -5 10 -5 0 -12 8 -7 8 -6 10 -8 12 -3 14 -6 13 -4 13 -4 15 -2 13 -2 14 0 13 -1 14 0 14 1 14 2 14 3 14 2 15 2 16 1 16 2 0 0 15 3 16 4 17 2 16 2 18 2 17 2 18 2 17 3 19 2 20 3 22 2 21 1 21 1 23 1 24 0 26 1 27 0 28 0 29 1 29 0 30 1 31 0 32 -1 35 -3 34 -3 35 -3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-69,11,1,4,1,1,1,0,0,0,0,-96,0,8,1,38244871,0,84,0,0,38.914710,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -1 0 -1 1 -1 1 -1 1 -1 1 -1 1 -1 2 -1 2 -1 2 -2 2 -2 2 -2 2 -3 2 -3 2 -3 2 -3 2 -3 2 -4 2 -4 2 -4 2 -4 2 -4 1 -4 1 -5 1 -5 2 -5 1 0 0 -5 1 -5 2 -6 2 -5 2 -6 2 -6 2 -6 2 -6 2 -7 2 -7 2 -7 3 -7 3 -8 3 -7 3 -8 3 -8 3 -8 4 -9 4 -10 3 -9 4 -10 4 -10 5 -10 5 -11 6 -11 5 -11 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-63,11,0,0,0,0,0,0,0,0,0,-96,0,8,1,38245744,0,84,0,0,38.950911,128,[84 -64 4 0 0 0 0 0 0 0 0 0 -2 -2 -2 -3 -3 -3 -3 -3 -4 -4 -4 -5 -4 -6 -4 -7 -4 -7 -4 -8 -4 -9 -4 -10 -4 -11 -4 -12 -2 -12 -2 -13 -1 -13 0 -13 1 -14 2 -14 3 -14 3 -14 4 -14 4 -15 3 -16 4 -16 0 0 6 -16 5 -17 6 -18 5 -18 6 -18 7 -19 6 -19 7 -20 6 -20 7 -21 7 -24 7 -23 7 -25 8 -26 9 -27 9 -29 8 -31 9 -30 11 -32 10 -32 10 -33 10 -34 10 -36 9 -39 9 -39 10 -40 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-65,11,1,4,1,1,1,0,0,0,0,-96,0,8,1,38332604,0,84,0,0,38.992313,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -3 -8 -3 -7 -2 -8 -2 -7 -1 -7 -2 -7 -1 -7 0 -7 -1 -6 0 -6 0 -6 0 -5 0 -6 0 -5 0 -5 -1 -4 -1 -5 -1 -4 -1 -4 -1 -4 -2 -4 -2 -4 -2 -4 -2 -4 -3 -5 -3 -5 0 0 -3 -4 -3 -4 -4 -4 -4 -4 -4 -5 -4 -4 -4 -4 -5 -4 -5 -5 -5 -4 -6 -4 -6 -4 -6 -4 -7 -5 -7 -4 -8 -5 -7 -5 -8 -5 -9 -6 -9 -5 -9 -6 -9 -6 -10 -6 -10 -7 -10 -7 -10 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-66,11,1,6,1,1,1,0,0,0,0,-96,0,8,1,38365739,0,84,0,0,39.32331,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -7 6 -7 5 -8 5 -8 5 -8 4 -8 3 -8 3 -8 3 -8 2 -7 2 -7 1 -7 1 -7 2 -7 1 -6 1 -6 1 -6 1 -5 1 -5 2 -5 2 -5 2 -5 2 -5 2 -5 3 -5 3 -4 3 0 0 -4 3 -4 3 -4 3 -4 3 -4 4 -4 4 -4 4 -4 4 -3 5 -3 5 -3 5 -3 5 -3 6 -3 7 -3 7 -3 7 -2 8 -3 8 -3 8 -2 8 -3 9 -3 9 -3 10 -3 10 -3 11 -4 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-64,11,1,4,1,1,1,0,0,0,0,-96,0,8,1,38408067,0,84,0,0,39.68374,384,[84 -64 4 0 0 0 0 0 0 0 0 0 6 8 5 9 4 9 3 9 3 9 3 9 2 9 2 9 1 9 1 8 1 8 1 8 1 7 0 7 0 6 1 6 0 6 0 6 1 5 1 5 1 5 1 4 1 5 2 4 2 4 2 4 0 0 3 4 2 4 3 4 3 3 3 3 4 3 4 3 4 3 4 3 4 2 5 2 5 2 5 2 6 2 6 2 6 1 7 1 7 1 7 1 7 1 8 1 7 1 8 0 9 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-66,11,1,6,1,1,1,0,0,0,0,-96,0,8,1,38631473,0,84,0,0,39.105632,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -11 -1 -11 -2 -11 -1 -10 -2 -10 -2 -10 -4 -11 -4 -10 -4 -10 -5 -10 -5 -10 -5 -9 -5 -9 -5 -9 -5 -9 -5 -8 -6 -8 -5 -7 -5 -8 -5 -8 -4 -8 -5 -8 -5 -7 -5 -7 -4 -7 -4 -7 -4 0 0 -7 -3 -7 -3 -7 -3 -7 -3 -7 -3 -7 -2 -7 -2 -7 -2 -7 -2 -7 -2 -7 -1 -7 -1 -7 -1 -7 0 -7 0 -7 0 -7 1 -7 1 -7 0 -7 1 -7 1 -7 2 -7 2 -7 2 -7 3 -7 3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-67,11,1,6,1,1,1,0,0,0,0,-96,0,8,1,38677713,0,84,0,0,39.150282,384,[84 -64 4 0 0 0 0 0 0 0 0 0 10 -1 9 0 10 1 10 1 10 1 10 2 9 2 9 2 9 3 9 3 9 4 9 4 8 3 8 3 8 4 8 4 7 4 7 4 7 3 7 3 7 3 6 3 6 3 6 3 6 2 6 2 0 0 5 2 6 2 6 1 5 1 5 1 5 1 5 1 5 0 5 -1 4 0 5 -1 5 -1 5 -2 4 -2 4 -2 4 -2 4 -3 4 -3 4 -4 4 -4 4 -4 4 -5 4 -5 4 -6 3 -6 3 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-64,11,1,4,1,1,1,0,0,0,0,-96,0,8,1,38679851,0,84,0,0,39.183257,384,[84 -64 4 0 0 0 0 0 0 0 0 0 0 -11 1 -11 2 -11 2 -11 3 -11 3 -11 3 -11 4 -11 4 -10 4 -10 4 -10 4 -10 5 -10 5 -9 5 -9 5 -9 5 -8 5 -8 5 -8 4 -8 4 -8 4 -7 3 -7 3 -7 4 -7 3 -7 0 0 3 -7 2 -7 2 -7 2 -6 2 -7 1 -7 1 -7 1 -6 0 -6 0 -5 0 -6 -1 -5 -1 -6 -2 -6 -2 -6 -2 -6 -2 -5 -3 -6 -4 -6 -4 -5 -4 -5 -5 -5 -5 -5 -6 -5 -6 -5 -6 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-59,11,0,0,0,0,0,0,0,0,0,-96,0,8,1,39726391,0,37,0,0,40.199207,128,[37 80 2 0 0 0 0 0 0 0 0 0 19 27 17 28 15 28 15 30 13 29 11 30 10 29 8 28 7 28 6 27 6 28 5 26 4 25 4 23 3 22 3 21 3 19 3 17 3 17 3 15 4 13 5 12 5 11 6 11 7 9 8 8 0 0 9 6 10 5 11 5 11 3 12 3 13 2 14 2 14 1 14 0 15 0 17 -1 16 -1 17 -2 18 -3 18 -4 20 -5 19 -6 19 -6 20 -6 19 -7 20 -8 20 -9 20 -9 21 -11 20 -11 20 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-58,11,0,0,0,0,0,0,0,0,0,-96,0,8,1,39774289,0,37,0,0,40.246951,128,[37 80 2 0 0 0 0 0 0 0 0 0 35 13 30 5 30 10 34 10 34 14 29 16 29 13 28 17 23 14 25 17 24 18 22 16 21 16 20 15 17 15 18 14 16 14 15 12 15 12 14 11 12 9 12 8 11 7 11 6 11 4 10 3 0 0 9 1 9 -1 10 -2 8 -3 9 -4 9 -5 8 -6 8 -7 7 -7 7 -8 7 -10 7 -10 6 -11 5 -12 5 -13 5 -14 4 -14 3 -15 3 -16 2 -16 2 -17 0 -17 1 -18 -1 -20 -1 -19 -2 -20 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-67,11,1,6,1,1,1,0,0,0,0,-96,0,8,1,39777604,0,84,0,0,40.281053,384,[84 -64 4 0 0 0 0 0 0 0 0 0 11 -9 12 -9 11 -8 11 -7 12 -7 12 -6 12 -6 12 -5 12 -5 12 -4 11 -5 11 -4 10 -3 10 -3 9 -3 9 -3 9 -3 8 -2 8 -3 7 -3 7 -2 6 -3 5 -3 5 -3 4 -3 4 -4 0 0 3 -4 2 -4 1 -4 1 -5 1 -5 1 -5 0 -5 0 -6 -1 -6 -2 -6 -2 -6 -2 -6 -3 -6 -3 -5 -4 -6 -4 -5 -4 -5 -5 -6 -6 -6 -6 -5 -6 -6 -7 -6 -7 -5 -8 -5 -8 -5 -8 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-65,11,1,6,1,1,1,0,0,0,0,-96,0,8,1,39858111,0,84,0,0,40.330709,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -11 6 -11 5 -12 4 -12 4 -12 4 -12 3 -12 2 -11 2 -11 1 -11 1 -11 0 -10 0 -10 0 -10 0 -10 0 -9 0 -9 0 -8 0 -8 0 -8 1 -7 1 -7 1 -6 1 -7 2 -6 2 -6 2 0 0 -6 3 -5 3 -5 3 -5 3 -5 4 -5 4 -5 4 -5 4 -4 5 -5 5 -4 5 -4 6 -4 6 -4 7 -4 7 -3 7 -3 8 -3 7 -3 8 -3 8 -3 9 -3 9 -3 9 -2 10 -3 10 -2 10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-65,11,1,6,1,1,1,0,0,0,0,-96,0,8,1,39859791,0,84,0,0,40.364869,384,[84 -64 4 0 0 0 0 0 0 0 0 0 14 -4 13 -3 14 -3 14 -2 13 -1 13 0 13 0 12 1 12 1 11 1 12 2 11 2 10 1 10 1 10 2 9 2 9 2 8 2 8 1 7 1 7 1 7 0 7 0 7 -1 6 -1 6 -1 0 0 6 -2 6 -3 6 -3 6 -3 6 -4 6 -4 6 -4 5 -4 5 -5 5 -5 5 -6 6 -6 5 -6 5 -7 6 -7 5 -7 5 -8 6 -8 5 -8 5 -9 5 -9 5 -10 5 -10 5 -11 5 -11 5 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-67,11,1,4,1,1,1,0,0,0,0,-96,0,8,1,39911078,0,84,0,0,40.401453,384,[84 -64 4 0 0 0 0 0 0 0 0 0 10 2 10 3 10 3 9 4 8 4 8 5 8 5 7 5 6 5 6 4 5 5 5 5 5 4 4 4 4 4 3 3 3 3 2 2 3 2 2 1 3 1 2 0 2 0 3 -1 3 -1 2 -1 0 0 2 -2 3 -2 3 -3 3 -3 3 -4 3 -5 3 -4 3 -5 3 -5 3 -5 3 -6 3 -6 3 -6 3 -7 3 -7 3 -8 3 -8 3 -9 3 -9 3 -9 3 -9 3 -10 3 -10 3 -11 3 -10 3 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-67,11,1,4,1,1,1,0,0,0,0,-96,0,8,1,39916150,0,84,0,0,40.435631,384,[84 -64 4 0 0 0 0 0 0 0 0 0 4 9 4 9 4 9 4 9 3 8 2 9 2 9 1 8 1 8 1 7 0 7 0 7 0 6 0 6 0 5 -1 5 0 4 0 4 1 4 0 3 1 2 1 2 1 2 2 1 2 1 2 1 0 0 3 0 3 0 3 0 4 -1 4 -1 4 -1 4 -1 5 -2 5 -2 5 -2 5 -2 5 -2 6 -3 6 -3 6 -3 6 -4 7 -4 6 -4 7 -5 7 -4 7 -5 7 -5 8 -6 8 -6 8 -6 8 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,08:3A:F2:46:92:18,-69,11,1,6,1,1,1,0,0,0,0,-96,0,8,1,39916587,0,84,0,0,40.468109,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -4 11 -5 10 -6 10 -6 9 -6 8 -7 9 -6 9 -6 8 -7 8 -8 6 -7 6 -7 5 -7 5 -6 4 -5 4 -5 4 -4 4 -4 3 -3 3 -2 3 -2 3 -1 2 -1 3 0 3 0 2 1 3 0 0 2 3 2 3 2 3 3 3 3 3 4 3 4 3 4 3 5 3 5 4 5 3 6 4 6 3 6 3 7 3 8 3 8 3 9 2 8 3 9 3 10 3 9 2 10 3 10 3 11 3 11 3 0 0 0 0 0 0 0 0 0 0 ]
